unit,condition,n_cycle_spikes,fr_peak_hz,fr_trough_hz,mod_depth,mod_depth_norm,mod_depth_fourier,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_q,locked,label,region,depth_um,fr_hz,cell_type
77,flicker_40Hz,723,3.854166666666667,2.2569444444444446,1.7076923076923076,0.26136363636363635,0.06345250135519848,0.03172625067759924,-0.0003770924487149067,0.4831543253249556,40.62603928222681,True,0.8909847143018271,False,good,HPC,1062.6483154296875,3.2547840353667277,principal
79,flicker_40Hz,189,1.0416666666666665,0.41666666666666663,2.5,0.4285714285714286,0.05206256117744061,0.026031280588720306,-0.004637916965118289,0.8800687734401583,253.22047567993042,False,0.8909847143018271,False,good,HPC,1104.9130859375,0.6132144469209223,principal
85,flicker_40Hz,3609,16.59722222222222,13.819444444444445,1.2010050251256281,0.09132420091324199,0.03579698622495507,0.017898493112477536,4.328298365075878e-05,0.3147119755933498,57.44296538915093,True,0.6743828048428924,False,good,HPC,1198.19384765625,15.414628706696707,interneuron
89,flicker_40Hz,2915,13.506944444444445,10.729166666666668,1.2588996763754043,0.11461318051575925,0.04640768079897245,0.023203840399486225,0.00019543207963804976,0.20816356758971566,349.6754729551692,True,0.622274108318073,False,good,HPC,1203.643798828125,11.821192047740103,principal
87,flicker_40Hz,84,0.5555555555555556,0.10416666666666667,5.333333333333333,0.6842105263157895,0.23719922380044314,0.11859961190022157,0.002187143460267314,0.30769332007379735,185.69528950393615,False,0.6743828048428924,False,good,HPC,1216.047607421875,0.39720471271522967,principal
86,flicker_40Hz,2039,9.340277777777779,7.673611111111111,1.2171945701357467,0.09795918367346945,0.015049676041526362,0.007524838020763181,-0.00043402616350355424,0.8909847143018271,117.05670640000837,True,0.8909847143018271,False,good,HPC,1216.7545166015625,8.941062258330867,unclassified
90,flicker_40Hz,4304,19.20138888888889,16.84027777777778,1.1402061855670103,0.0655105973025048,0.014175569206224078,0.007087784603112039,-0.0001821476374025558,0.8055771390867802,273.45444171213285,True,0.8909847143018271,False,good,HPC,1262.096923828125,18.133344628787402,principal
98,flicker_40Hz,2577,11.875,9.756944444444445,1.217081850533808,0.09791332263242375,0.026463376767657733,0.013231688383828866,-0.0002130532153791307,0.6369226029238659,338.37985483451354,True,0.8909847143018271,False,good,HPC,1341.424072265625,10.66241455417147,principal
101,flicker_40Hz,448,2.326388888888889,1.6319444444444444,1.425531914893617,0.1754385964912281,0.032355932544644694,0.016177966272322347,-0.0019748243545114922,0.8894691600492136,272.51372442853693,True,0.8909847143018271,False,good,HPC,1344.91796875,1.4661759614767342,principal
97,flicker_40Hz,46,0.3125,0.034722222222222224,9.0,0.8,0.19073112643467088,0.09536556321733544,-0.01292552956006796,0.660487077886263,225.9079943456738,False,0.8909847143018271,False,good,HPC,1355.7359619140625,0.11670855602688522,unclassified
103,flicker_40Hz,3840,17.46527777777778,14.722222222222223,1.1863207547169812,0.08522114347357065,0.022231882386215002,0.011115941193107501,-0.00013688816601794296,0.622233901699691,248.8003061944965,True,0.8909847143018271,False,good,HPC,1363.6138916015625,15.607296729697023,principal
105,flicker_40Hz,55,0.3472222222222222,0.06944444444444445,5.0,0.6666666666666667,0.12071106542260253,0.060355532711301264,-0.014808269109489397,0.819774173720193,262.06176381033845,False,0.8909847143018271,False,good,HPC,1373.565673828125,0.13609404499406277,principal
109,flicker_40Hz,1412,6.597222222222221,5.347222222222221,1.2337662337662338,0.1046511627906977,0.033731672106010024,0.016865836053005012,-0.00042405919689384597,0.6692893292131313,4.650752002946997,True,0.8909847143018271,False,good,HPC,1397.14111328125,4.8515153307040455,principal
