unit,label,contam_pct,n_spikes,fr_hz,depth_um,region,contam_repro,hill_fp_pct,ratio_original
162,mua,165.1,45707,18.08270498413845,1953.154052734375,HPC,165.11421725716534,,1.4091522678185748
158,good,0.0,229,0.09059748925476853,1960.6185302734375,HPC,0.0,0.0,0.0
161,mua,259.7,7059,2.792697277945026,1969.720458984375,HPC,259.6980255397877,,2.139115250291036
160,mua,96.8,48716,19.27313225561268,1973.4671630859375,HPC,96.78381847199265,,0.9708354829898941
165,mua,0.0,81,0.03204540012941594,1979.4586181640625,HPC,0.0,0.0,0.0
163,mua,31.6,14739,5.831075956882241,1993.0799560546875,HPC,31.58281307182155,,0.7785671995263469
168,mua,55.5,26751,10.583290109407478,1994.9326171875,HPC,55.5271674311376,,0.46832820641597084
169,mua,162.4,26938,10.65727146526181,1997.716796875,HPC,162.35595389486963,,1.3761847449977433
170,good,1.0,28493,11.272464023301833,2025.796142578125,HPC,0.9752767347123872,2.4466686373874005,0.18172377985462096
166,mua,134.5,10281,4.067392083092905,2027.255126953125,HPC,134.52671548074005,,1.1321373878801138
167,mua,225.2,3207,1.2687604717905794,2027.8082275390625,HPC,225.16556290175578,,1.357615894039735
164,mua,58.3,17319,6.851781294337712,2031.1707763671875,HPC,58.302028545803175,,0.4423292273236282
171,mua,125.6,8327,3.294346257748723,2033.68896484375,HPC,125.63095905003279,,0.9287054409005628
173,mua,70.1,15006,5.936707090642168,2037.5264892578125,HPC,70.07176023111603,,0.5447870778267254
174,good,6.9,8070,3.1926713462269958,2044.546142578125,HPC,6.896551724001684,26.322894733744377,0.0785188057386584
175,good,0.1,36682,14.512214414163402,2050.2314453125,HPC,0.07694971335916544,1.9150805813054061,0.03382280151790133
172,mua,116.3,29651,11.730594558485334,2055.85498046875,HPC,116.30901286685446,,0.8839601414336227
177,mua,173.0,3545,1.4024807834417223,2073.6142578125,HPC,173.02798981311466,,1.4202898550724639
176,mua,52.1,6812,2.6949785886614985,2078.0791015625,HPC,52.054244900682804,,1.0514018691588785
180,mua,177.5,11511,4.554007418391443,2091.478271484375,HPC,177.53866845163918,,1.2075078206465066
181,mua,214.3,12143,4.804040663845652,2092.29345703125,HPC,214.25726801075027,,2.200180342651037
179,mua,165.2,71841,28.42189618144902,2093.244873046875,HPC,165.24644244073298,,1.5184620899802832
178,mua,100.6,534,0.21126226751985325,2103.47509765625,HPC,100.57142857137373,,0.529612756264237
183,mua,180.9,31698,12.54043325064477,2115.36962890625,HPC,180.9141055836214,,1.4067113464873224
182,mua,184.4,14368,5.68430011184504,2136.575927734375,HPC,184.381778732528,,1.3351936411297143
185,mua,158.6,22543,8.918511791573131,2179.346923828125,HPC,158.63868879175348,,1.038363489398744
184,mua,125.2,22528,8.91257745821583,2179.62841796875,HPC,125.19476999522,,0.9356303611331365
187,mua,197.9,12150,4.806810019412391,2219.548583984375,HPC,197.85161127998416,,1.2214124151796935
186,mua,177.1,10875,4.302391684041955,2220.048583984375,HPC,177.0725034109029,,1.185678859268444
189,mua,96.6,11776,4.65884730770373,2232.44677734375,HPC,96.57734146426208,,1.0627493652520856
188,mua,121.1,15636,6.1859490916487365,2233.57275390625,HPC,121.07101279779673,,1.0047327943206468
190,mua,132.0,17508,6.9265538946396825,2294.13427734375,HPC,131.95146611931128,,0.9738562091503269
191,mua,92.6,14010,5.542667355717498,2294.20751953125,HPC,92.5716135250434,,0.9715857011915673
194,mua,119.6,15652,6.192279047229856,2334.79296875,HPC,119.63255714095456,,1.0337956320739679
193,mua,78.6,14318,5.6645190006540425,2349.2587890625,HPC,78.62407862146695,,0.9250641848523748
192,mua,138.2,20364,8.056450965869459,2349.681640625,HPC,138.16218976073287,,0.9942289429468917
