unit,region,depth_um,fr_hz,condition,n_cycle_spikes,mod_depth,mod_depth_norm,fr_peak,fr_trough,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_p_fdr
56,CTX,801.6923828125,1.461032872567075,flicker_40Hz,297,1.72,0.2647058823529412,1.4930555555555556,0.8680555555555556,0.04279052971205468,-0.0015411630350933936,0.5809156726181703,283.2385657409771,True,0.8909847143018271
58,CTX,842.6435546875,1.3597535832691678,flicker_40Hz,218,3.818181818181819,0.5849056603773586,1.4583333333333335,0.3819444444444444,0.08278606748995543,0.0022768211408221994,0.22465208703654518,92.31716233231653,True,0.7479860493924311
67,CTX,927.9193115234375,1.1939878714886087,flicker_40Hz,199,1.8235294117647058,0.29166666666666663,1.0763888888888888,0.5902777777777778,0.03947084091582962,-0.003484689347283115,0.7339059233286395,15.269794218092258,False,0.8909847143018271
15,CTX,422.42724609375,0.5637616689434286,flicker_40Hz,149,5.2,0.6774193548387097,0.9027777777777778,0.1736111111111111,0.03572445695933795,-0.0054718967099263585,0.82730371180092,123.65278643577234,False,0.8909847143018271
55,CTX,805.0826416015625,0.5582229578099492,flicker_40Hz,161,2.538461538461539,0.4347826086956523,1.1458333333333335,0.45138888888888884,0.09487046181282427,0.002806657052857164,0.23508132980904978,306.84363116307406,False,0.7479860493924311
66,CTX,939.7611694335938,0.27733117889778486,flicker_40Hz,46,10.999999999999998,0.8333333333333334,0.3819444444444444,0.034722222222222224,0.10144333678457577,-0.011702788298055827,0.6253339621752843,102.00735988545586,False,0.8909847143018271
45,CTX,738.1071166992188,0.2599238010497071,flicker_40Hz,61,5.999999999999999,0.7142857142857143,0.41666666666666663,0.06944444444444445,0.04670618199320192,-0.014448841439678199,0.8762896957891118,67.09951251951853,False,0.8909847143018271
90,HPC,1262.096923828125,18.133344628787402,flicker_40Hz,4304,1.1402061855670103,0.0655105973025048,19.20138888888889,16.84027777777778,0.007087784603112039,-0.0001821476374025558,0.8055771390867802,273.45444171213285,True,0.8909847143018271
85,HPC,1198.19384765625,15.414628706696707,flicker_40Hz,3609,1.2010050251256281,0.09132420091324199,16.59722222222222,13.819444444444445,0.017898493112477536,4.328298365075878e-05,0.3147119755933498,57.44296538915093,True,0.7867799389833745
175,HPC,2050.2314453125,14.512214414163402,flicker_40Hz,3417,1.2724719101123596,0.11990111248454882,15.729166666666666,12.36111111111111,0.011414267716021866,-0.00016241639955982262,0.6407378085463653,134.13401147659246,True,0.8909847143018271
