unit,region,depth_um,fr_hz,condition,n_cycle_spikes,mod_depth,mod_depth_norm,fr_peak,fr_trough,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_p_fdr
46,CTX,730.2316284179688,2.675593099694321,flicker_40Hz,1093,1.7676767676767677,0.2773722627737227,6.076388888888888,3.4374999999999996,0.11012900093697935,0.011223752522145856,1.6902048946923206e-06,358.7482872926316,True,0.00013521639157538566
13,CTX,385.3935546875,2.588556210453932,flicker_40Hz,633,1.4920634920634919,0.19745222929936299,3.2638888888888884,2.1875,0.021935534541024714,-0.0011003494641533083,0.737583995382329,299.5728857547437,True,0.9082033153843198
44,CTX,743.8521728515625,2.5394990547002583,flicker_40Hz,561,1.4655172413793105,0.18881118881118886,2.9513888888888893,2.013888888888889,0.05772341495021506,0.0015522283346459873,0.15425643999810573,16.35579590319818,True,0.5958270516951036
4,CTX,130.6201171875,2.44929718766931,flicker_40Hz,607,1.8039215686274512,0.2867132867132868,3.1944444444444446,1.7708333333333333,0.057779652375687086,0.0016938322686365216,0.13179804902710987,32.1162141321021,True,0.5903036006369856
11,CTX,331.4168395996094,2.361073431757461,flicker_40Hz,535,1.4814814814814814,0.19402985074626863,2.7777777777777777,1.875,0.031774119594334675,-0.0008611738733008065,0.5828853066554587,132.8493124297196,True,0.8716041968679755
8,CTX,218.69528198242188,2.2700803202788724,flicker_40Hz,710,1.5806451612903225,0.225,3.4027777777777777,2.1527777777777777,0.04988425495134878,0.0010815114433798693,0.17090516725449187,301.0725403370702,True,0.6054553020189495
54,CTX,809.6605224609375,2.1735484976668045,flicker_40Hz,486,1.9743589743589742,0.3275862068965517,2.673611111111111,1.3541666666666667,0.05068676602840694,0.0005125897932028359,0.28704298074483675,315.71234363988583,True,0.7407560793415142
75,CTX,1006.634033203125,2.170383519876245,flicker_40Hz,548,1.673469387755102,0.25190839694656486,2.847222222222222,1.7013888888888888,0.04399998022175786,0.00011138399673540321,0.346292145116548,328.32870896327535,True,0.7489160628920196
9,CTX,250.51275634765625,2.1213263641225715,flicker_40Hz,530,1.4423076923076923,0.18110236220472437,2.6041666666666665,1.8055555555555556,0.003457770431541515,-0.0018783803904171292,0.9936891775150094,243.09448027771228,True,0.9965941923381803
51,CTX,770.325439453125,1.7019668068734244,flicker_40Hz,360,1.6000000000000003,0.23076923076923087,1.9444444444444446,1.2152777777777777,0.045983748807998825,-0.0006651201793945181,0.46740123140203454,307.8700391881033,True,0.7872020739402686
