unit,condition,n_trials,fr_pre_hz,fr_stim_hz,baseline_sd_hz,z_stim,z_stim_sem,delta_hz,mod_index,pct_change,p_wilcoxon,p_permutation,q_wilcoxon,z_pct_population,responder,direction,label,region,depth_um,fr_hz,cell_type,responder_legacy
89,flicker_20Hz,60,10.616666666666667,10.8375,4.906210753198669,0.04501097576971344,0.11138751700272814,0.22083333333333321,0.010293260827345111,2.0800627943485073,0.6243620235333769,0.7861213878612139,0.702407276475049,-0.19426631931262286,False,none,good,HPC,1203.643798828125,11.821192047740103,principal,False
87,flicker_20Hz,60,0.4666666666666667,0.7166666666666667,1.591467361142515,0.15708773305946086,0.218149123485127,0.25,0.2112676056338028,53.57142857142857,0.1078249632330012,0.21187881211878812,0.20217180606187724,-0.052079456543880215,False,none,good,HPC,1216.047607421875,0.39720471271522967,principal,False
86,flicker_20Hz,60,8.208333333333334,7.8125,5.721866818356196,-0.0691790539520196,0.11653503772436088,-0.3958333333333339,-0.024707412223667135,-4.822335025380718,0.593459057968416,0.6332366763323668,0.6847604515020185,-0.2133264136946205,False,none,good,HPC,1216.7545166015625,8.941062258330867,unclassified,False
90,flicker_20Hz,60,16.3,17.516666666666666,4.770317830437488,0.255049392915416,0.1354062936475593,1.216666666666665,0.035978314440611094,7.464212678936595,0.0031376083786042947,0.0034996500349965005,0.010085169788370946,-0.17939867365566822,True,up,good,HPC,1262.096923828125,18.133344628787402,principal,False
98,flicker_20Hz,60,11.216666666666667,12.791666666666666,5.5313947322186126,0.2847383121703693,0.09596761561914183,1.5749999999999993,0.06560222145088508,14.041604754829118,0.08097948452802121,0.0683931606839316,0.17646595320452207,-0.16123604133164018,False,none,good,HPC,1341.424072265625,10.66241455417147,principal,False
101,flicker_20Hz,60,1.3916666666666666,1.5083333333333333,1.6826423597230824,0.069335391441035,0.16929082443083077,0.1166666666666667,0.04022988505747128,8.383233532934135,0.5554980256604506,0.6955304469553044,0.6578266093347441,-0.17686091436191248,False,none,good,HPC,1344.91796875,1.4661759614767342,principal,False
97,flicker_20Hz,60,0.13333333333333333,0.0875,0.38911750073535767,-0.11778790017595482,0.07453994471562854,-0.04583333333333334,-0.2075471698113208,-34.37500000000001,0.8175033683754723,0.5111488851114888,0.8758964661165775,-0.2949323422960953,False,none,good,HPC,1355.7359619140625,0.11670855602688522,unclassified,False
103,flicker_20Hz,60,17.433333333333334,16.075,5.874006707713218,-0.23124477054983478,0.09092970972292853,-1.3583333333333343,-0.04053717980601843,-7.7915869980879595,0.17903890501502118,0.1382861713828617,0.28774109734556974,-0.22152562566730172,False,none,good,HPC,1363.6138916015625,15.607296729697023,principal,False
105,flicker_20Hz,60,0.14166666666666666,0.0875,0.39155996863768905,-0.1383355577821775,0.07407498037557377,-0.05416666666666667,-0.2363636363636364,-38.235294117647065,0.9816475184451298,0.43275672432756723,0.9941227594484031,-0.30559205391316774,False,none,good,HPC,1373.565673828125,0.13609404499406277,principal,False
109,flicker_20Hz,60,5.35,5.8625,4.496043458382161,0.1139891117032077,0.12646260678078483,0.5125000000000002,0.045707915273132685,9.579439252336451,0.04874008771425309,0.0598940105989401,0.12185021928563272,-0.1735577442886193,False,none,good,HPC,1397.14111328125,4.8515153307040455,principal,False
108,flicker_20Hz,60,0.36666666666666664,0.4791666666666667,0.7414293723101978,0.1517339401451882,0.12371946005444358,0.11250000000000004,0.13300492610837444,30.681818181818194,0.08721450112340598,0.3107689231076892,0.17839329775242133,-0.11528620668889601,False,none,good,HPC,1402.908203125,0.49769275756549697,principal,False
117,flicker_20Hz,60,0.8416666666666667,0.725,2.796019668868688,-0.04172598210436473,0.10612928929946291,-0.1166666666666667,-0.074468085106383,-13.861386138613865,0.33126280033475597,0.48005199480051997,0.4259093147161148,-0.23828660460820114,False,none,good,HPC,1462.09912109375,1.1967572270553484,principal,False
128,flicker_20Hz,60,6.325,6.291666666666667,6.032275479255496,-0.005525830749600859,0.125937074403805,-0.033333333333333215,-0.0026420079260237686,-0.5270092226613947,0.9382390044370824,0.9054094590540946,0.9818780278992723,-0.20146541736559814,False,none,good,HPC,1481.024169921875,5.488862733277985,principal,False
138,flicker_20Hz,60,3.625,3.941666666666667,2.059753564328197,0.1537400746141929,0.10262337830632681,0.3166666666666669,0.04185022026431721,8.73563218390805,0.22979727087662682,0.2832716728327167,0.34469590631494024,-0.17588781027213474,False,none,good,HPC,1647.69873046875,3.940397349246701,principal,False
137,flicker_20Hz,60,13.583333333333334,12.545833333333333,6.710203883503994,-0.15461527220514643,0.0869540419780114,-1.0375000000000014,-0.03970658587147191,-7.6380368098159614,0.250739927573272,0.2806719328067193,0.35260302314991376,-0.22110161633644676,False,none,good,HPC,1648.5931396484375,13.067797674996765,principal,False
136,flicker_20Hz,60,1.2166666666666666,0.4708333333333333,2.675004620092108,-0.2788157178239386,0.0416827834554369,-0.7458333333333332,-0.44197530864197526,-61.3013698630137,0.158380060919873,0.014198580141985802,0.27411933620747253,-0.36928609071185237,False,none,good,HPC,1668.7030029296875,0.6183575358305816,interneuron,False
142,flicker_20Hz,60,3.441666666666667,2.9291666666666667,3.5392372857681855,-0.14480521045052308,0.09512669581967699,-0.5125000000000002,-0.08044473512099413,-14.891041162227607,0.1658887577008551,0.21337866213378662,0.2764812628347585,-0.24112986610131307,False,none,good,HPC,1676.186279296875,2.6099198105402093,interneuron,False
143,flicker_20Hz,60,2.6416666666666666,1.0958333333333334,3.2063121889652835,-0.4821219027434108,0.059250564609108054,-1.5458333333333332,-0.4136008918617614,-58.5173501577287,1.698343779520168e-05,9.999000099990002e-05,8.49171889760084e-05,-0.3615983741052551,True,down,good,HPC,1676.8529052734375,2.2942132759318894,interneuron,False
